unit_code,category_cd,School_Name,Lea_Name,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,class_teach_num,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_class_teach_num,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_lateral_teach_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_class_teach_num,st_nbpts_num,st_advance_dgr_pct,st_1yr_tchr_trnovr_pct,st_emer_prov_teach_pct,st_lateral_teach_pct,leaname,schname,status,subgroup,subgroup_name,schcount,leacount,seacount,sch_percent_enrolled,lea_percent_enrolled,sea_percent_enrolled
450352,H,West Henderson High,Henderson County Schools,0.941,0.07400000000000001,0.294,0.632,68.0,19.0,0.265,0.10400000000000001,0.059000000000000004,0.919,0.17,0.251,0.579,52.0,12.0,0.317,0.147,0.077,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Henderson County Schools,West Henderson High,ENROLL,ALL,All Students (Total or Subtotal,135.0,450.0,51362.0,56.72268907563029,47.720042417815506,51.988460954501704
450354,H,Henderson County Early College,Henderson County Schools,0.875,0.125,0.625,0.25,8.0,1.0,0.5,0.0,0.125,0.919,0.17,0.251,0.579,52.0,12.0,0.317,0.147,0.077,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Henderson County Schools,Henderson County Early College,ENROLL,ALL,All Students (Total or Subtotal,22.0,450.0,51362.0,45.8333333333333,47.720042417815506,51.988460954501704
460320,H,Hertford County High,Hertford County Schools,0.6940000000000001,0.233,0.209,0.5579999999999999,43.0,0.0,0.18600000000000003,0.205,0.282,0.693,0.259,0.172,0.569,19.0,0.0,0.155,0.228,0.272,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Hertford County Schools,Hertford County High,ENROLL,ALL,All Students (Total or Subtotal,103.0,117.0,51362.0,60.233918128655006,60.0,51.988460954501704
460322,H,Hertford Co Early College,Hertford County Schools,0.625,0.375,0.125,0.5,8.0,1.0,0.0,0.0,0.25,0.693,0.259,0.172,0.569,19.0,0.0,0.155,0.228,0.272,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Hertford County Schools,Hertford Co Early College,ENROLL,ALL,All Students (Total or Subtotal,14.0,117.0,51362.0,63.636363636363605,60.0,51.988460954501704
470312,H,Hoke County High,Hoke County Schools,0.775,0.256,0.264,0.48100000000000004,129.0,1.0,0.147,0.153,0.19399999999999998,0.792,0.292,0.257,0.451,72.0,1.0,0.146,0.16699999999999998,0.18100000000000002,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Hoke County Schools,Hoke County High,ENROLL,ALL,All Students (Total or Subtotal,169.0,193.0,51362.0,41.9354838709677,43.665158371040704,51.988460954501704
470443,H,SandHoke Early College High,Hoke County Schools,0.9329999999999999,0.6,0.2,0.2,15.0,1.0,0.133,0.28600000000000003,0.067,0.792,0.292,0.257,0.451,72.0,1.0,0.146,0.16699999999999998,0.18100000000000002,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Hoke County Schools,SandHoke Early College High,ENROLL,ALL,All Students (Total or Subtotal,24.0,193.0,51362.0,61.538461538461505,43.665158371040704,51.988460954501704
480316,A,Ocracoke School,Hyde County Schools,1.0,0.095,0.19,0.7140000000000001,21.0,5.0,0.23800000000000002,0.0,,1.0,0.095,0.19,0.7140000000000001,21.0,5.0,0.23800000000000002,0.0,,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Hyde County Schools,Ocracoke School,ENROLL,ALL,All Students (Total or Subtotal,,18.0,51362.0,66.6666666666667,50.0,51.988460954501704
480318,T,Mattamuskeet Early College High,Hyde County Schools,0.609,0.261,0.261,0.478,23.0,2.0,0.174,0.2,0.261,0.609,0.261,0.261,0.478,23.0,2.0,0.174,0.2,0.261,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Hyde County Schools,Mattamuskeet Early College High,ENROLL,ALL,All Students (Total or Subtotal,14.0,18.0,51362.0,46.6666666666667,50.0,51.988460954501704
490310,T,Career Academy and Technical School,Iredell-Statesville Schools,0.96,0.0,0.154,0.846,13.0,1.0,0.231,0.2,0.04,0.9390000000000001,0.115,0.115,0.769,13.0,1.0,0.34600000000000003,0.304,0.061,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Iredell-Statesville Schools,Career Academy and Technical School,ENROLL,ALL,All Students (Total or Subtotal,5.0,857.0,51362.0,55.5555555555556,56.792577866136504,51.988460954501704
490320,H,Collaborative College for Technology,Iredell-Statesville Schools,1.0,0.0,0.273,0.727,11.0,3.0,0.455,0.08800000000000001,,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,Collaborative College for Technology,ENROLL,ALL,All Students (Total or Subtotal,37.0,857.0,51362.0,60.655737704918,56.792577866136504,51.988460954501704
490335,H,Lake Norman High,Iredell-Statesville Schools,0.922,0.156,0.3,0.544,90.0,14.0,0.311,0.163,0.067,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,Lake Norman High,ENROLL,ALL,All Students (Total or Subtotal,293.0,857.0,51362.0,62.3404255319149,56.792577866136504,51.988460954501704
490346,H,North Iredell High,Iredell-Statesville Schools,0.9129999999999999,0.23399999999999999,0.25,0.516,64.0,16.0,0.172,0.16899999999999998,0.087,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,North Iredell High,ENROLL,ALL,All Students (Total or Subtotal,129.0,857.0,51362.0,54.8936170212766,56.792577866136504,51.988460954501704
490350,A,Pressly School,Iredell-Statesville Schools,0.893,0.3,0.2,0.5,9.0,0.0,0.7,0.111,0.107,0.892,0.3,0.2,0.5,9.0,0.0,0.7,0.111,0.10800000000000001,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Iredell-Statesville Schools,Pressly School,ENROLL,ALL,All Students (Total or Subtotal,,857.0,51362.0,25.0,56.792577866136504,51.988460954501704
490354,H,Statesville High,Iredell-Statesville Schools,0.8859999999999999,0.226,0.306,0.46799999999999997,61.0,2.0,0.177,0.168,0.114,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,Statesville High,ENROLL,ALL,All Students (Total or Subtotal,114.0,857.0,51362.0,55.3398058252427,56.792577866136504,51.988460954501704
490355,H,Crossroads Arts Sciences Early College,Iredell-Statesville Schools,0.8440000000000001,0.077,0.154,0.769,13.0,2.0,0.308,0.114,0.156,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,Crossroads Arts Sciences Early College,ENROLL,ALL,All Students (Total or Subtotal,31.0,857.0,51362.0,53.448275862068996,56.792577866136504,51.988460954501704
490362,H,South Iredell High,Iredell-Statesville Schools,0.937,0.21600000000000003,0.284,0.5,87.0,8.0,0.182,0.138,0.063,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,South Iredell High,ENROLL,ALL,All Students (Total or Subtotal,151.0,857.0,51362.0,56.7669172932331,56.792577866136504,51.988460954501704
490380,H,West Iredell High,Iredell-Statesville Schools,0.9470000000000001,0.14,0.263,0.596,57.0,3.0,0.193,0.09,0.053,0.922,0.184,0.278,0.5379999999999999,55.0,7.0,0.223,0.146,0.076,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Iredell-Statesville Schools,West Iredell High,ENROLL,ALL,All Students (Total or Subtotal,96.0,857.0,51362.0,48.0,56.792577866136504,51.988460954501704
491312,H,Mooresville High School,Mooresville City Schools,0.943,0.27,0.213,0.517,88.0,12.0,0.21600000000000003,0.115,0.057,0.9129999999999999,0.205,0.214,0.581,58.0,9.0,0.25,0.12300000000000001,0.087,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Mooresville City Schools,Mooresville High School,ENROLL,ALL,All Students (Total or Subtotal,232.0,232.0,51362.0,59.0330788804071,59.0330788804071,51.988460954501704
500302,T,Blue Ridge Early College,Jackson County Schools,0.769,0.231,0.231,0.5379999999999999,13.0,2.0,0.214,0.14800000000000002,0.154,0.769,0.231,0.231,0.5379999999999999,13.0,2.0,0.214,0.14300000000000002,0.154,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Jackson County Schools,Blue Ridge Early College,ENROLL,ALL,All Students (Total or Subtotal,9.0,129.0,51362.0,30.0,50.390625,51.988460954501704
500323,H,Jackson Co Early College,Jackson County Schools,1.0,0.0,0.5,0.5,4.0,0.0,0.25,0.0,,0.9670000000000001,0.19699999999999998,0.27899999999999997,0.525,31.0,7.0,0.344,0.14300000000000002,0.016,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Jackson County Schools,Jackson Co Early College,ENROLL,ALL,All Students (Total or Subtotal,12.0,129.0,51362.0,41.3793103448276,50.390625,51.988460954501704
500324,A,Jackson Co Sch of Alternatives,Jackson County Schools,0.9329999999999999,0.2,0.2,0.6,15.0,1.0,0.467,0.0,0.067,0.9329999999999999,0.2,0.2,0.6,15.0,1.0,0.467,0.0,0.067,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Jackson County Schools,Jackson Co Sch of Alternatives,ENROLL,ALL,All Students (Total or Subtotal,6.0,129.0,51362.0,26.0869565217391,50.390625,51.988460954501704
500340,H,Smoky Mountain High,Jackson County Schools,0.965,0.21100000000000002,0.263,0.526,57.0,13.0,0.35100000000000003,0.153,0.017,0.9670000000000001,0.19699999999999998,0.27899999999999997,0.525,31.0,7.0,0.344,0.14300000000000002,0.016,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Jackson County Schools,Smoky Mountain High,ENROLL,ALL,All Students (Total or Subtotal,102.0,129.0,51362.0,58.6206896551724,50.390625,51.988460954501704
510324,H,Clayton High,Johnston County Schools,0.9359999999999999,0.18100000000000002,0.298,0.521,94.0,8.0,0.223,0.14,0.064,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Clayton High,ENROLL,ALL,All Students (Total or Subtotal,177.0,1157.0,51362.0,54.2944785276074,52.5192918747163,51.988460954501704
510327,H,Cleveland High,Johnston County Schools,0.965,0.163,0.349,0.488,86.0,8.0,0.244,0.162,0.035,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Cleveland High,ENROLL,ALL,All Students (Total or Subtotal,159.0,1157.0,51362.0,55.7894736842105,52.5192918747163,51.988460954501704
510333,H,Corinth Holders High,Johnston County Schools,0.867,0.21899999999999997,0.295,0.486,105.0,11.0,0.23800000000000002,0.091,0.133,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Corinth Holders High,ENROLL,ALL,All Students (Total or Subtotal,225.0,1157.0,51362.0,62.154696132596705,52.5192918747163,51.988460954501704
510357,H,Johnston Co Middle College,Johnston County Schools,1.0,0.0,0.5,0.5,8.0,2.0,0.75,0.28600000000000003,,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Johnston Co Middle College,ENROLL,ALL,All Students (Total or Subtotal,51.0,1157.0,51362.0,68.0,52.5192918747163,51.988460954501704
510367,H,Johnston Co Early College Academy,Johnston County Schools,1.0,0.1,0.5,0.4,10.0,2.0,0.2,0.0,,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Johnston Co Early College Academy,ENROLL,ALL,All Students (Total or Subtotal,25.0,1157.0,51362.0,55.5555555555556,52.5192918747163,51.988460954501704
510368,H,North Johnston High,Johnston County Schools,0.9640000000000001,0.107,0.161,0.732,56.0,7.0,0.35700000000000004,0.094,0.036000000000000004,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,North Johnston High,ENROLL,ALL,All Students (Total or Subtotal,90.0,1157.0,51362.0,52.3255813953488,52.5192918747163,51.988460954501704
510376,T,Princeton High,Johnston County Schools,1.0,0.059000000000000004,0.17600000000000002,0.765,68.0,14.0,0.353,0.076,,1.0,0.059000000000000004,0.17600000000000002,0.765,68.0,14.0,0.353,0.076,,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Johnston County Schools,Princeton High,ENROLL,ALL,All Students (Total or Subtotal,39.0,1157.0,51362.0,36.7924528301887,52.5192918747163,51.988460954501704
510380,H,South Campus Community High,Johnston County Schools,0.9520000000000001,0.0,0.273,0.727,11.0,0.0,0.273,0.16699999999999998,,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,South Campus Community High,ENROLL,ALL,All Students (Total or Subtotal,,1157.0,51362.0,25.0,52.5192918747163,51.988460954501704
510399,H,Smithfield-Selma High,Johnston County Schools,0.922,0.17800000000000002,0.233,0.589,90.0,9.0,0.3,0.141,0.078,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,Smithfield-Selma High,ENROLL,ALL,All Students (Total or Subtotal,106.0,1157.0,51362.0,43.442622950819704,52.5192918747163,51.988460954501704
510402,H,South Johnston High,Johnston County Schools,0.924,0.215,0.278,0.506,79.0,9.0,0.228,0.107,0.076,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,South Johnston High,ENROLL,ALL,All Students (Total or Subtotal,122.0,1157.0,51362.0,42.6573426573427,52.5192918747163,51.988460954501704
510406,H,West Johnston High,Johnston County Schools,0.94,0.193,0.18100000000000002,0.627,83.0,8.0,0.27699999999999997,0.078,0.06,0.929,0.175,0.271,0.5539999999999999,57.0,6.0,0.271,0.12,0.07,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Johnston County Schools,West Johnston High,ENROLL,ALL,All Students (Total or Subtotal,162.0,1157.0,51362.0,54.3624161073826,52.5192918747163,51.988460954501704
520320,H,Jones Senior High,Jones County Schools,0.8109999999999999,0.259,0.14800000000000002,0.593,27.0,1.0,0.185,0.327,0.18899999999999997,0.8109999999999999,0.259,0.14800000000000002,0.593,27.0,1.0,0.185,0.321,0.18899999999999997,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Jones County Schools,Jones Senior High,ENROLL,ALL,All Students (Total or Subtotal,38.0,38.0,51362.0,50.6666666666667,50.6666666666667,51.988460954501704
530335,H,Lee Early College,Lee County Schools,1.0,0.583,0.33299999999999996,0.083,12.0,1.0,0.33299999999999996,0.16699999999999998,,0.898,0.342,0.209,0.449,65.0,6.0,0.28600000000000003,0.142,0.102,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lee County Schools,Lee Early College,ENROLL,ALL,All Students (Total or Subtotal,32.0,326.0,51362.0,50.0,47.2463768115942,51.988460954501704
530336,H,Lee County High,Lee County Schools,0.868,0.34,0.179,0.48100000000000004,106.0,5.0,0.27399999999999997,0.14,0.132,0.898,0.342,0.209,0.449,65.0,6.0,0.28600000000000003,0.142,0.102,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lee County Schools,Lee County High,ENROLL,ALL,All Students (Total or Subtotal,163.0,326.0,51362.0,45.7865168539326,47.2463768115942,51.988460954501704
530343,H,Southern Lee High School,Lee County Schools,0.9229999999999999,0.308,0.231,0.462,78.0,11.0,0.295,0.14,0.077,0.898,0.342,0.209,0.449,65.0,6.0,0.28600000000000003,0.142,0.102,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lee County Schools,Southern Lee High School,ENROLL,ALL,All Students (Total or Subtotal,131.0,326.0,51362.0,49.24812030075189,47.2463768115942,51.988460954501704
540315,H,Kinston High,Lenoir County Public Schools,0.733,0.35600000000000004,0.222,0.42200000000000004,45.0,3.0,0.133,0.302,0.244,0.857,0.195,0.22699999999999998,0.578,39.0,6.0,0.253,0.231,0.13699999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lenoir County Public Schools,Kinston High,ENROLL,ALL,All Students (Total or Subtotal,76.0,312.0,51362.0,42.6966292134831,52.436974789916,51.988460954501704
540317,H,Lenoir County Early College High,Lenoir County Public Schools,0.9,0.2,0.3,0.5,10.0,1.0,0.2,0.111,0.1,0.857,0.195,0.22699999999999998,0.578,39.0,6.0,0.253,0.231,0.13699999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lenoir County Public Schools,Lenoir County Early College High,ENROLL,ALL,All Students (Total or Subtotal,20.0,312.0,51362.0,60.6060606060606,52.436974789916,51.988460954501704
540318,A,Lenoir County Learning Academy,Lenoir County Public Schools,0.75,0.5,0.125,0.375,8.0,0.0,0.125,0.444,0.25,0.75,0.5,0.125,0.375,8.0,0.0,0.125,0.444,0.25,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Lenoir County Public Schools,Lenoir County Learning Academy,ENROLL,ALL,All Students (Total or Subtotal,,312.0,51362.0,5.882352941176469,52.436974789916,51.988460954501704
540324,H,North Lenoir High,Lenoir County Public Schools,0.867,0.17,0.226,0.604,53.0,9.0,0.302,0.228,0.133,0.857,0.195,0.22699999999999998,0.578,39.0,6.0,0.253,0.231,0.13699999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lenoir County Public Schools,North Lenoir High,ENROLL,ALL,All Students (Total or Subtotal,110.0,312.0,51362.0,57.894736842105296,52.436974789916,51.988460954501704
540336,H,South Lenoir High,Lenoir County Public Schools,0.9570000000000001,0.065,0.217,0.7170000000000001,46.0,9.0,0.326,0.18,0.043,0.857,0.195,0.22699999999999998,0.578,39.0,6.0,0.253,0.231,0.13699999999999998,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lenoir County Public Schools,South Lenoir High,ENROLL,ALL,All Students (Total or Subtotal,105.0,312.0,51362.0,59.3220338983051,52.436974789916,51.988460954501704
550320,H,East Lincoln High,Lincoln County Schools,0.958,0.271,0.16699999999999998,0.563,48.0,9.0,0.188,0.166,0.042,0.95,0.163,0.213,0.624,50.0,8.0,0.254,0.141,0.05,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lincoln County Schools,East Lincoln High,ENROLL,ALL,All Students (Total or Subtotal,120.0,470.0,51362.0,56.0747663551402,53.04740406320539,51.988460954501704
550332,H,Lincolnton High,Lincoln County Schools,0.991,0.111,0.259,0.63,53.0,4.0,0.264,0.107,0.009000000000000001,0.95,0.163,0.213,0.624,50.0,8.0,0.254,0.141,0.05,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lincoln County Schools,Lincolnton High,ENROLL,ALL,All Students (Total or Subtotal,91.0,470.0,51362.0,42.7230046948357,53.04740406320539,51.988460954501704
550344,H,North Lincoln High,Lincoln County Schools,0.93,0.14,0.24,0.62,50.0,13.0,0.26,0.161,0.07,0.95,0.163,0.213,0.624,50.0,8.0,0.254,0.141,0.05,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lincoln County Schools,North Lincoln High,ENROLL,ALL,All Students (Total or Subtotal,166.0,470.0,51362.0,68.0327868852459,53.04740406320539,51.988460954501704
550368,H,West Lincoln High,Lincoln County Schools,0.919,0.14,0.18,0.68,49.0,5.0,0.3,0.114,0.081,0.95,0.163,0.213,0.624,50.0,8.0,0.254,0.141,0.05,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Lincoln County Schools,West Lincoln High,ENROLL,ALL,All Students (Total or Subtotal,93.0,470.0,51362.0,43.2558139534884,53.04740406320539,51.988460954501704
560320,H,Franklin High,Macon County Schools,0.9520000000000001,0.129,0.258,0.613,62.0,12.0,0.113,0.083,0.048,0.9540000000000001,0.136,0.273,0.591,33.0,6.0,0.106,0.079,0.046,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Macon County Schools,Franklin High,ENROLL,ALL,All Students (Total or Subtotal,111.0,155.0,51362.0,54.679802955665,50.8196721311475,51.988460954501704
560324,A,Highlands School,Macon County Schools,0.9390000000000001,0.182,0.242,0.5760000000000001,33.0,5.0,0.182,0.09699999999999999,0.03,0.9570000000000001,0.191,0.319,0.489,24.0,4.0,0.191,0.08900000000000001,0.022000000000000002,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Macon County Schools,Highlands School,ENROLL,ALL,All Students (Total or Subtotal,18.0,155.0,51362.0,60.0,50.8196721311475,51.988460954501704
560329,H,Macon Early College High School,Macon County Schools,1.0,0.25,0.5,0.25,4.0,0.0,0.0,0.0,,0.9540000000000001,0.136,0.273,0.591,33.0,6.0,0.106,0.079,0.046,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Macon County Schools,Macon Early College High School,ENROLL,ALL,All Students (Total or Subtotal,19.0,155.0,51362.0,59.375,50.8196721311475,51.988460954501704
560332,A,Nantahala School,Macon County Schools,1.0,0.214,0.5,0.28600000000000003,14.0,3.0,0.214,0.071,,0.9570000000000001,0.191,0.319,0.489,24.0,4.0,0.191,0.08900000000000001,0.022000000000000002,0.7809999999999999,0.195,0.251,0.555,40.0,2.0,0.305,0.13,0.002,0.057999999999999996,Macon County Schools,Nantahala School,ENROLL,ALL,All Students (Total or Subtotal,,155.0,51362.0,60.0,50.8196721311475,51.988460954501704
560350,T,"Union Academy, Franklin",Macon County Schools,0.889,0.33299999999999996,0.222,0.444,9.0,1.0,0.111,0.091,0.111,0.889,0.33299999999999996,0.222,0.444,9.0,1.0,0.111,0.091,0.111,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,Macon County Schools,"Union Academy, Franklin",ENROLL,ALL,All Students (Total or Subtotal,,155.0,51362.0,11.4285714285714,50.8196721311475,51.988460954501704
570317,H,Madison Early College High,Madison County Schools,1.0,0.1,0.2,0.7,9.0,3.0,0.667,0.222,,0.968,0.106,0.258,0.636,32.0,5.0,0.344,0.19399999999999998,0.032,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Madison County Schools,Madison Early College High,ENROLL,ALL,All Students (Total or Subtotal,13.0,55.0,51362.0,30.952380952381002,31.428571428571402,51.988460954501704
570318,H,Madison High,Madison County Schools,0.963,0.107,0.268,0.625,55.0,7.0,0.29100000000000004,0.19,0.037000000000000005,0.968,0.106,0.258,0.636,32.0,5.0,0.344,0.19399999999999998,0.032,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Madison County Schools,Madison High,ENROLL,ALL,All Students (Total or Subtotal,42.0,55.0,51362.0,31.5789473684211,31.428571428571402,51.988460954501704
580344,H,South Creek High,Martin County Schools,1.0,0.115,0.192,0.6920000000000001,26.0,6.0,0.231,0.039,,0.9209999999999999,0.125,0.25,0.625,32.0,6.0,0.21899999999999997,0.121,0.063,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Martin County Schools,South Creek High,ENROLL,ALL,All Students (Total or Subtotal,37.0,112.0,51362.0,46.25,57.435897435897395,51.988460954501704
580368,H,"Riverside High, Williamston",Martin County Schools,0.867,0.132,0.289,0.579,38.0,5.0,0.21100000000000002,0.177,0.107,0.9209999999999999,0.125,0.25,0.625,32.0,6.0,0.21899999999999997,0.121,0.063,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Martin County Schools,"Riverside High, Williamston",ENROLL,ALL,All Students (Total or Subtotal,75.0,112.0,51362.0,65.2173913043478,57.435897435897395,51.988460954501704
590328,H,McDowell Early College,McDowell County Schools,1.0,0.083,0.16699999999999998,0.75,12.0,8.0,0.75,0.0,,0.955,0.134,0.179,0.688,56.0,10.0,0.268,0.071,0.027000000000000003,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,McDowell County Schools,McDowell Early College,ENROLL,ALL,All Students (Total or Subtotal,22.0,213.0,51362.0,55.0,49.8829039812646,51.988460954501704
590330,H,McDowell High,McDowell County Schools,0.95,0.14,0.18,0.68,100.0,12.0,0.21,0.079,0.03,0.955,0.134,0.179,0.688,56.0,10.0,0.268,0.071,0.027000000000000003,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,McDowell County Schools,McDowell High,ENROLL,ALL,All Students (Total or Subtotal,186.0,213.0,51362.0,49.732620320855595,49.8829039812646,51.988460954501704
590393,T,McDowell,McDowell County Schools,0.9329999999999999,0.0,0.2,0.8,15.0,1.0,0.4,0.25,,0.9329999999999999,0.0,0.2,0.8,15.0,1.0,0.4,0.25,,0.852,0.215,0.237,0.5479999999999999,24.0,2.0,0.312,0.16699999999999998,0.004,0.10099999999999999,McDowell County Schools,McDowell,ENROLL,ALL,All Students (Total or Subtotal,5.0,213.0,51362.0,38.4615384615385,49.8829039812646,51.988460954501704
600302,H,Ardrey Kell High,Charlotte-Mecklenburg Schools,0.88,0.28,0.327,0.39299999999999996,150.0,23.0,0.35100000000000003,0.11699999999999999,0.12,0.848,0.29,0.252,0.45799999999999996,80.0,10.0,0.259,0.14400000000000002,0.149,0.898,0.21,0.244,0.546,53.0,7.0,0.258,0.145,0.002,0.094,Charlotte-Mecklenburg Schools,Ardrey Kell High,ENROLL,ALL,All Students (Total or Subtotal,389.0,4669.0,51362.0,62.24,51.403721237476596,51.988460954501704
